,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
151,rbf,10,0.01,scale,17,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_cv_76', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983697416360581,0.009131151676951369,0.7398650448651027,0.1048959008877547,0.7179724991359282
247,rbf,100,0.01,scale,17,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_cv_76', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983697416360581,0.009131151676951369,0.7398650448651027,0.1048959008877547,0.7179724991359282
33,rbf,1,0.001,scale,15,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9954732477783357,0.015215656666741758,0.7371143753988356,0.10544902766292127,0.7177845500605147
30,rbf,1,0.001,scale,18,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9976541982069895,0.010953249876038343,0.74051029594777,0.10476572573023615,0.7172724120027941
245,rbf,100,0.01,scale,19,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_cv_76', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983735657124124,0.00912043597603938,0.7409937174509194,0.10466809254130309,0.7163881206087567
149,rbf,10,0.01,scale,19,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_cv_76', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983735657124124,0.00912043597603938,0.7409937174509194,0.10466809254130309,0.7163881206087567
6,rbf,1,0.0001,scale,18,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.997674946949933,0.010904701241835974,0.7396235478625088,0.10494457979193059,0.716306253641241
103,rbf,10,0.0001,scale,17,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9999984375000561,0.0002826879806936136,0.7370472558910495,0.10546248833642892,0.7149175695056427
199,rbf,100,0.0001,scale,17,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9999984375000561,0.0002826879806936136,0.7370472558910495,0.10546248833642892,0.7149175695056427
233,rbf,100,0.001,scale,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9998710002996075,0.002568571675833376,0.7239190951710706,0.10806308090602848,0.7148032162380399
223,rbf,100,0.001,scale,17,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9999757408992753,0.0011138704617375502,0.7366566604559,0.10554078734927846,0.714494102177436
127,rbf,10,0.001,scale,17,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9999757408992753,0.0011138704617375502,0.7366566604559,0.10554078734927846,0.714494102177436
56,rbf,1,0.01,scale,16,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9951838553142603,0.015694486149046376,0.7348769594783704,0.10589681451376284,0.7139805621958775
92,rbf,1,0.1,scale,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_dis_skewness_54', 'tex_var_kurtosis_49']",0.9203992714839717,0.0638051684554735,0.7184961895556917,0.10911923165972258,0.713258909361379
57,rbf,1,0.01,scale,15,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9946130776026798,0.016598456246804377,0.7287561504107763,0.10711224208610064,0.7088117497056864
581,linear,1,0.0001,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8395685195830475,0.09058204765368075,0.7124476289307295,0.110285302033275,0.7084538459992119
773,linear,100,0.0001,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8394068081134487,0.09062768852980485,0.7119647914627669,0.1103778548110292,0.7079643024553053
677,linear,10,0.0001,scale,3,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_kurtosis_51']",0.8393654683481637,0.09063935243115763,0.7119281317845705,0.11038487875770957,0.7079271336149118
152,rbf,10,0.01,scale,16,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_mean_52', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_4', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9983958790411951,0.009057657508668769,0.7289812914032554,0.10706777957988736,0.7076202109227239
