,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,random_state,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
92,25,12,3,2,log2,42,4,"['mcari2_skewness', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9497020751822213,0.0507191973510909,0.8951199548845863,0.06660480990846845,0.8931686982312763
68,25,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9496564307005156,0.05074220552195543,0.8629452885693918,0.07613882058768173,0.8603954334730084
90,25,12,3,2,log2,42,6,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9637270780282606,0.04307136239572342,0.8546488021925704,0.07840946090525673,0.850554402254333
66,25,8,3,2,log2,42,6,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.955983661268366,0.04744651253787834,0.8534430516645756,0.07873400928264157,0.8493146869227326
208,50,8,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9616657920365033,0.044278264033531994,0.8502378749743413,0.07959030285999989,0.8445596901392453
64,25,8,3,2,log2,42,8,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9640505966095985,0.04287885521861571,0.8496099886578898,0.07975697180994874,0.8439079977065302
43,25,5,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9519228249721053,0.04958688290791943,0.8428642246778577,0.0815261055349346,0.8391928280581815
136,25,18,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_var_cv_39', 'tex_cor_kurtosis_62']",0.9651949351270603,0.04219087789676769,0.8446318671261682,0.08106625934215603,0.8387411322304779
398,100,15,3,2,log2,42,10,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9638833612309439,0.04297847497033656,0.8459875812212563,0.08071179968621278,0.8386185659686848
331,100,5,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9551265527848809,0.04790623661700912,0.8421287945941505,0.08171666290952846,0.8384402150285932
30,25,5,3,2,log2,42,18,"['mcari2_skewness', 'mcariosavi_kurtosis', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_cont_kurtosis_23', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_cv_40', 'tex_dis_skewness_54', 'tex_mean_kurtosis_45', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_cv_47', 'tex_cor_kurtosis_62']",0.9497311523930216,0.05070453485754497,0.8509184187375319,0.07940926123238125,0.8375678293707438
42,25,5,3,2,log2,42,6,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9483242777235874,0.05140917282724661,0.8408667583972528,0.08204263780662988,0.8363841318732317
182,50,5,3,2,log2,42,10,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9531680260865707,0.048940518927345564,0.8435824807266683,0.08133956721741253,0.8360983888954084
569,200,18,3,2,log2,42,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9606979785828276,0.044833720740365346,0.8410414945250773,0.08199758200866634,0.8357928646273204
70,25,8,3,2,log2,42,2,"['mcari2_skewness', 'tex_homo_cv_48']",0.9461601033381015,0.0524746375100596,0.8364650465916886,0.08316957001208793,0.8349578119980636
18,25,3,3,2,log2,42,6,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9164103617680097,0.06538431243998484,0.8394550759218045,0.08240573739565955,0.8349326836942497
521,200,12,3,2,log2,42,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9613767011585764,0.044444908923117005,0.8401642526233299,0.08222353011175974,0.8348866571910813
499,200,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9616209805069561,0.04430413645036857,0.8380347225850656,0.08276945965746602,0.8342504871314457
643,500,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9626023021848846,0.04373405758002732,0.8380176573296019,0.0827738199894831,0.8342330231550599
473,200,5,3,2,log2,42,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9505307589751942,0.0502996498741642,0.8393226468034858,0.08243971750962417,0.8340172624998273
232,50,12,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9659358841798208,0.041739370870035104,0.839947091198042,0.08227936780278289,0.8338787344662142
812,700,12,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9637464136482263,0.04305988106938562,0.8368288514311094,0.08307700772460541,0.8337931091321533
496,200,8,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9642483638152131,0.04276074858134387,0.8396955843182013,0.08234398925841831,0.8336176917805028
956,1000,12,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9637136177589928,0.043079353182376164,0.8362149939438052,0.08323313081983229,0.8331678310404341
475,200,5,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9560823092647572,0.04739331491940745,0.8368821939875692,0.08306342719197542,0.8330710302956901
523,200,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9616208336988382,0.044304221186778625,0.8367555143999107,0.08309567504641673,0.8329413909045815
1100,1200,12,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9635149120308139,0.04319714430411362,0.8359755238045407,0.08329395619584848,0.8329239056427646
545,200,15,3,2,log2,42,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9606210168189621,0.04487759627857954,0.8380971922064988,0.08275349612639465,0.8327513447793549
1075,1200,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9616453404518293,0.04429007384995415,0.836548227226513,0.08314841558173877,0.8327292605729268
596,500,3,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.931485209685853,0.059195610626099085,0.8356094677532606,0.08338684862557803,0.8325510392463445
668,500,12,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9637375811478361,0.04306512611260205,0.8355726652125234,0.0833961821197672,0.8325135520071749
836,700,15,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9638550985852214,0.04299528782878208,0.8355632787620577,0.08339856245075727,0.8325039909250728
1124,1200,15,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9634597241528506,0.04322980227534676,0.8355444276024773,0.08340334275330122,0.8324847890462443
980,1000,15,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9635232220063408,0.04319222465509772,0.8355426547444011,0.08340379230295507,0.8324829832047621
860,700,18,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9638043382274838,0.04302546761080245,0.8355053362999503,0.08341325470560468,0.8324449704636703
379,100,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9607791253247994,0.044787412814248695,0.8360615298838816,0.08327211577879957,0.8322311917970564
1004,1000,18,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9634672174425817,0.043225369494875626,0.8352206294860354,0.0834854091890864,0.8321549667787989
692,500,15,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9636532231718378,0.043115188637798715,0.8350205904921228,0.0835360686612352,0.8319512061291856
1148,1200,18,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9634220316262693,0.04325209302773563,0.8350193301219757,0.08353638775004266,0.8319499223102915
1076,1200,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9640210427391287,0.04289647687117469,0.8349844604169538,0.0835452152548148,0.8319144038665716
932,1000,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9640999690502325,0.04284940047235852,0.8349395572729317,0.08355658141969698,0.8318686653152187
255,50,15,3,2,log2,42,9,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9625902372327824,0.04374111158055556,0.8387405632339016,0.08258890911115926,0.8318294445153545
716,500,18,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9636399270507467,0.043123073963564594,0.8347585803789259,0.08360237575904897,0.8316843214092315
644,500,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9645822939339591,0.042560581502382705,0.8347375275582575,0.08360770132987431,0.8316628769081785
404,100,15,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51']",0.9634733304481358,0.043221752907801336,0.8345108334065086,0.08366502493582144,0.8314319651908157
740,700,3,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9319419835573051,0.05899795822996538,0.8343250286851637,0.08371197965794501,0.8312427036374458
566,200,18,3,2,log2,42,10,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9643625499916058,0.042692407775023006,0.8387957290525897,0.08257478133483943,0.8310826060407519
256,50,15,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9644877979708915,0.04261732041309911,0.8372068928771,0.0829807138500543,0.8310346423700706
1099,1200,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9614738636082181,0.04438896994781064,0.8348124095819331,0.0835887574549094,0.8309528864413241
931,1000,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.961581858682067,0.044326711508495424,0.8347658000173467,0.08360054938428639,0.8309051878682193
280,50,18,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9651514729477435,0.04221721221639129,0.8370351037099211,0.08302448544832475,0.8308563398695389
544,200,15,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9642611937737392,0.04275307525617561,0.8370000121986474,0.08303342386975937,0.8308199178744254
548,200,15,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.96356284630973,0.04316875867282249,0.8337350921124344,0.0838608883122963,0.8306417915005726
764,700,5,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9582942319705455,0.04618441001039926,0.8335897080656547,0.0838975447884375,0.830493702634318
667,500,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9620451949912081,0.04405860281220416,0.8343385400820544,0.08370856608003922,0.8304679452241585
908,1000,5,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9583634945200109,0.046146043864003485,0.8335597889757486,0.0839050864655215,0.830463226910181
572,200,18,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9636291725056363,0.0431294509413649,0.8334671826225839,0.08392842536754133,0.8303688976481203
524,200,12,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9636224222251584,0.04313345308269089,0.833459577920907,0.08393034163654146,0.8303611514636215
811,700,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9618959207630866,0.044145157861633984,0.8342030660339725,0.08374278653419191,0.8303293058945793
788,700,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9644303569272108,0.042651773278862236,0.8334126086320506,0.08394217621249522,0.8303133083275306
520,200,12,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9646070177754461,0.04254572389458996,0.8364747544290739,0.0831671014002503,0.8302747451183279
955,1000,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9614001578602505,0.04443141073243448,0.8340577400556834,0.0837794800254765,0.8301805844495078
1052,1200,5,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9580872106177666,0.04629889445459095,0.8330871847939325,0.08402412556444838,0.8299818300924243
787,700,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9620292357554237,0.04406786471898699,0.8334089084237739,0.08394310846135235,0.8295165932000303
355,100,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9605466043456866,0.04491997772870941,0.8332086617639886,0.08399354416787211,0.8293116678799696
327,100,5,3,2,log2,42,9,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9582905487125609,0.04618644936070175,0.8360527774348243,0.08327433864089874,0.8290264678963168
884,1000,3,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9315104940256244,0.059184686998979476,0.8321388563309629,0.08426248236635082,0.8290158583092133
91,25,12,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9559826254224535,0.04744707081905691,0.8329174377499302,0.08406684014722628,0.8290136395665174
356,100,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51']",0.9629083585517764,0.04355473391164113,0.8320848814227662,0.08427602836665819,0.828960879216678
1028,1200,3,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9313665427408462,0.05924685155708314,0.8319875992954522,0.08430043761661306,0.8288617871893211
500,200,8,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9641582058921387,0.04281463132970747,0.8318735346417669,0.0843290488045259,0.828745600402544
67,25,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9545295642689862,0.04822385184148891,0.8326425587220213,0.0841359638025335,0.8287323381314143
619,500,5,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9561704297298923,0.04734574390727824,0.8324918080851311,0.08417384886780362,0.8285780652833818
211,50,8,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9613489710961318,0.04446086093914397,0.8324359127583761,0.08418789156119426,0.8285208639910485
452,200,3,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9306118392839414,0.059571704455407784,0.8315505289010665,0.08441001671323278,0.8284165852527143
542,200,15,3,2,log2,42,10,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.964483963379244,0.04261962125056181,0.8362093785379685,0.0832345576409248,0.8283725066976799
568,200,18,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9642460180860298,0.04276215136316453,0.8346268236715667,0.08363569966444775,0.8283567506354176
665,500,12,3,2,log2,42,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9604639528876239,0.044967004849956874,0.8337485132808234,0.08385750355170016,0.8282590773985865
1072,1200,8,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9640255293921409,0.042893802146526064,0.8344841241692027,0.08367177625040476,0.828208640725381
328,100,5,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9573685784792694,0.04669412541815591,0.8341680427302006,0.083751631071021,0.8278805751559902
428,100,18,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51']",0.9633276891619748,0.04330783534316514,0.8308152119893902,0.08459404971964964,0.8276675880264022
518,200,12,3,2,log2,42,10,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9632301772319096,0.04336537503692782,0.835490795109925,0.0834169414549367,0.8276195412874333
472,200,5,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.957435888511429,0.046657248572950054,0.8338944163154386,0.08382069861825255,0.827596574280005
620,500,5,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51']",0.9584068440897143,0.046122015285333696,0.8306873230879313,0.0846260165309149,0.8275373197965439
1051,1200,5,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9553278950602708,0.04779864075285354,0.8312904620751942,0.08447515131581464,0.8273486504414371
663,500,12,3,2,log2,42,9,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9639278406143837,0.04295200178415529,0.8342112276695948,0.08374072531838747,0.8271059945697203
399,100,15,3,2,log2,42,9,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9634751899299355,0.04322065273788771,0.8338284985501965,0.08383732877888367,0.8267068627737764
1096,1200,12,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9647592169930568,0.042454146383978604,0.8329920283518416,0.08404807308941928,0.826659972554755
476,200,5,3,2,log2,42,4,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_dis_skewness_54']",0.9580960745305557,0.046293998442314195,0.8297946954190766,0.08484880027185694,0.8266280851012919
326,100,5,3,2,log2,42,10,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_asm_cv_29', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9564953225916363,0.04716993900965035,0.8343990004280797,0.0836932894105849,0.8264755076255954
952,1000,12,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9646844608612068,0.042499151434709836,0.8327551003854841,0.08410766988969395,0.8264140615375404
89,25,12,3,2,log2,42,7,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_ent_kurtosis_42', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9578644351254253,0.04642177567815109,0.8316732403778375,0.0843792657561981,0.8261152813337095
37,25,5,3,2,log2,42,11,"['mcari2_skewness', 'ref_kurtosis_21', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_cv_40', 'tex_dis_skewness_54', 'tex_var_cv_39', 'tex_var_kurtosis_49', 'tex_cor_kurtosis_62']",0.9480074375799733,0.05156653490917381,0.8347421804802009,0.08360652434504336,0.8260025842555961
907,1000,5,3,2,log2,42,5,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54']",0.9556189049802766,0.04764269772981584,0.8298090716424609,0.08484521686102231,0.8258326480827053
617,500,5,3,2,log2,42,7,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9507233821214627,0.05020162606533482,0.8312887541836217,0.08447557889695692,0.825718099840628
688,500,15,3,2,log2,42,8,"['mcari2_skewness', 'tex_cont_cv_25', 'tex_ent_cv_12', 'tex_homo_cv_48', 'tex_homo_skewness_27', 'tex_homo_kurtosis_51', 'tex_dis_skewness_54', 'tex_cor_kurtosis_62']",0.9646829432678437,0.04250006457010089,0.8320682246654566,0.08428020824799537,0.8257011431361848
