,n_estimators,learning_rate,max_depth,objective,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
1214,1000,0.07,1,reg:squarederror,1,['rdvi_skewness'],0.8138347690121217,0.09159424767997912,0.864308538228893,0.0829276386785299,0.8639495661078054
689,100,0.2,1,reg:squarederror,1,['rdvi_skewness'],0.8051813411913065,0.09369883426036725,0.8640995825893999,0.08299146558265169,0.8637400576756152
1139,1000,0.05,1,reg:squarederror,1,['rdvi_skewness'],0.8107920717040884,0.09233972532517427,0.8639097886042446,0.08304939691831409,0.8635497615899701
914,500,0.1,1,reg:squarederror,1,['rdvi_skewness'],0.8109433181155483,0.09230281132180823,0.8638631826996865,0.08306361638678082,0.8635030323893682
1064,500,0.2,1,reg:squarederror,1,['rdvi_skewness'],0.818315298318576,0.09048531303542817,0.8638610573514698,0.08306426477280691,0.8635009014185372
839,500,0.07,1,reg:squarederror,1,['rdvi_skewness'],0.8082541538555705,0.092956956345381,0.8638344458569794,0.08307238278874841,0.8634742195232677
989,500,0.15,1,reg:squarederror,1,['rdvi_skewness'],0.8149079981641483,0.09132984894791443,0.8630687341774087,0.08330562944021772,0.862706482151423
1289,1000,0.1,1,reg:squarederror,1,['rdvi_skewness'],0.8177297488739587,0.09063100775514385,0.8629890163924056,0.08332987508621169,0.8626265534728087
764,500,0.05,1,reg:squarederror,1,['rdvi_skewness'],0.8062243458389406,0.09344767897048636,0.8629531890210703,0.08334076945086027,0.8625906313200679
314,50,0.2,1,reg:squarederror,1,['rdvi_skewness'],0.8013440916338921,0.09461710509316827,0.8626552800916781,0.08343130231795275,0.8622919342718148
614,100,0.15,1,reg:squarederror,1,['rdvi_skewness'],0.8033798522653433,0.09413105412459594,0.8615814813854066,0.08375681173331141,0.8612152948282251
539,100,0.1,1,reg:squarederror,1,['rdvi_skewness'],0.8012468273516415,0.0946402650855113,0.8610541330461793,0.08391620885393965,0.8606865513875712
1364,1000,0.15,1,reg:squarederror,1,['rdvi_skewness'],0.8236886388676224,0.08913721527538956,0.8599389456291634,0.08425229397045247,0.8595684137392935
464,100,0.07,1,reg:squarederror,1,['rdvi_skewness'],0.7992631336801792,0.0951113800335052,0.8597326738443218,0.08431431148579167,0.8593615962618995
239,50,0.15,1,reg:squarederror,1,['rdvi_skewness'],0.7997445386617821,0.0949972640330692,0.859271062759119,0.08445293411907652,0.8588987639833495
1439,1000,0.2,1,reg:squarederror,1,['rdvi_skewness'],0.8288783596238392,0.08781554085370942,0.8575069589956932,0.08498061431787501,0.8571299932787506
404,100,0.05,2,reg:squarederror,1,['rdvi_skewness'],0.815518341014885,0.09117914403192305,0.8567529922029862,0.08520514468168311,0.8563740318648988
179,50,0.1,2,reg:squarederror,1,['rdvi_skewness'],0.8157209367366182,0.09112906431409193,0.8561916987121422,0.0853719137346547,0.8558112534706399
479,100,0.07,2,reg:squarederror,1,['rdvi_skewness'],0.8269811110208136,0.08830101029285344,0.8544196491908953,0.08589629260351207,0.8540345159876966
476,100,0.07,2,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8906825877846674,0.07018811586377348,0.8554845605821588,0.08558155289965126,0.8539430625617018
320,50,0.2,2,reg:squarederror,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.9168960188326521,0.06119695705005996,0.8566282614126128,0.08524223234138423,0.8527428484427649
554,100,0.1,2,reg:squarederror,1,['rdvi_skewness'],0.8356640190822776,0.08605681008927978,0.8531196065613471,0.08627897009339962,0.8527310340919327
389,100,0.05,1,reg:squarederror,1,['rdvi_skewness'],0.7952412177193583,0.09605946912263137,0.852949690959413,0.08632886070651315,0.8525606689778241
104,50,0.07,2,reg:squarederror,1,['rdvi_skewness'],0.8032548263556245,0.09416097717808018,0.8526433968171641,0.08641872202565916,0.8522535645336116
329,50,0.2,2,reg:squarederror,1,['rdvi_skewness'],0.8364264434991294,0.08585695096471853,0.8525518732771891,0.08644555529760517,0.8521617988678695
616,100,0.15,2,reg:squarederror,14,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9459761897934116,0.049341405761610266,0.8560989232016635,0.08539944742285731,0.8505794298450149
253,50,0.15,2,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.854772211561199,0.08089911581937888,0.8512605163915455,0.08682327697662541,0.8504714475129861
254,50,0.15,2,reg:squarederror,1,['rdvi_skewness'],0.8289896712907159,0.08778697496243541,0.8508433696369555,0.0869449416788448,0.8504487753767358
324,50,0.2,2,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.9138189854302414,0.06231960821304703,0.852554679622853,0.08644473264468647,0.850182905032336
328,50,0.2,2,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8672068816346713,0.07735826091887411,0.8509081277818908,0.08692606553375036,0.8501171894677364
325,50,0.2,2,reg:squarederror,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.9103458499993087,0.0635629597934967,0.8517961779941319,0.08666679584994369,0.8498148434753369
691,100,0.2,2,reg:squarederror,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.9592478058149845,0.04285430060048418,0.8552819760753261,0.08564151682116847,0.849731147760407
553,100,0.1,2,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.867335490539795,0.07732079146489208,0.8499835310520871,0.08719518595291463,0.8491876877154935
688,100,0.2,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8167809067122537,0.09086659994850713,0.8499379071916455,0.08720844409251169,0.8491418218186569
622,100,0.15,2,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4']",0.9406670948271127,0.051709069163360794,0.8522427283796252,0.08653613023359139,0.8490565877516927
1245,1000,0.07,4,reg:squarederror,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9999601791435783,0.0013395971384592487,0.8550149229421671,0.08572049901500758,0.8490402631733003
478,100,0.07,2,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8481868628934478,0.082712965244044,0.8497363331210144,0.08726699672687217,0.8489391783895609
313,50,0.2,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8094910979268063,0.0926566405999478,0.8496920522736806,0.08727985403294743,0.8488946626305702
1396,1000,0.15,4,reg:squarederror,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9999690584793193,0.0011808364220193995,0.8543839937647627,0.08590681078606659,0.8487987222927262
1021,500,0.15,4,reg:squarederror,14,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9999690584793193,0.0011808364220193995,0.8543839937647627,0.08590681078606659,0.8487987222927262
870,500,0.07,4,reg:squarederror,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9998063885850531,0.002953822488096575,0.8547452140780243,0.08580019285942705,0.8487594399328879
1063,500,0.2,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8428594304783616,0.08415173500798193,0.8491363868261832,0.08744103532693404,0.848336049355765
913,500,0.1,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8293057472863614,0.08770580972273902,0.8490901721062141,0.08745442740155245,0.8482895894648677
234,50,0.15,1,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8470755221179314,0.08301516134334125,0.8504727386903737,0.08705289696244321,0.8480674744333824
322,50,0.2,2,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.9167735098367074,0.061242047650250805,0.851198736884641,0.08684130629287024,0.8479900843107249
978,500,0.15,1,reg:squarederror,12,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.9081033563285077,0.06435299118533103,0.8526858890931562,0.08640626112172592,0.8478690789272649
1288,1000,0.1,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8417554482261231,0.08444681928636236,0.8484608124536268,0.08763659917484294,0.8476568910342827
538,100,0.1,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8106702019966158,0.09236945876156849,0.8483479420293101,0.08766923013684749,0.8475434218278741
326,50,0.2,2,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.9083872306562458,0.06425351915306352,0.8490692069148088,0.0874605020063674,0.8474592784552335
629,100,0.15,2,reg:squarederror,1,['rdvi_skewness'],0.8528868188161123,0.08142255130695807,0.8476097362468791,0.08788234747518903,0.8472065874009713
838,500,0.07,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.823992915727952,0.08906026588357718,0.8479813036517482,0.08777514198788176,0.8471748384191314
763,500,0.05,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8195656618302934,0.09017341317961819,0.8479152806922116,0.08779420064875929,0.8471084652051676
547,100,0.1,2,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4']",0.9169874739635794,0.06116327444973196,0.8503054606773842,0.08710157693255402,0.8470775460828265
613,100,0.15,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8145856631476149,0.09140933915390152,0.8476473272896041,0.08787150756733786,0.8468390902990981
1138,1000,0.05,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8291112038538411,0.08775577546597496,0.8473546290826653,0.08795587593101305,0.8465448393165257
1213,1000,0.07,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.83493849167922,0.08624656711157425,0.8472030958087768,0.08799952263845512,0.84639250215259
1438,1000,0.2,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.858201353409884,0.07993830880239601,0.8470189891980263,0.08805252245741933,0.8462074188489442
609,100,0.15,1,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8601189145013539,0.07939596105502879,0.8485222798178549,0.08761882378219667,0.846085640887311
233,50,0.15,1,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4']",0.847371590380102,0.08293476197722993,0.8487071459645245,0.08756534166174085,0.8458602374208462
608,100,0.15,1,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4']",0.8606885196412565,0.07923414332083753,0.8486872775284772,0.08757109120386736,0.8458399951163786
317,50,0.2,2,reg:squarederror,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.9249275512816166,0.05816466138006898,0.8510968060243826,0.08687104493046009,0.8458078947629536
323,50,0.2,2,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.915423668561131,0.06173668909562561,0.8486081949514601,0.087593972435585,0.8457594244263532
1363,1000,0.15,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8506584262209044,0.08203690642277417,0.8465680496567614,0.08818220243036984,0.845754087055471
606,100,0.15,1,reg:squarederror,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.8642444837489344,0.0782163698780656,0.8494029852321396,0.08736374051728735,0.8457398146026511
988,500,0.15,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8369394209564873,0.08572221872014471,0.8463093387348455,0.08825651579875589,0.8454940036618208
1277,1000,0.1,1,reg:squarederror,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.9163557217558589,0.06139556949079315,0.850686710145419,0.08699058891465297,0.8453832326369229
610,100,0.15,1,reg:squarederror,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8560728882414524,0.08053603016568332,0.8473892499469461,0.0879459009114409,0.8453489992777876
232,50,0.15,1,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4']",0.8482615024870249,0.08269262964845374,0.8485159259293444,0.08762066139369205,0.8452494229844246
624,100,0.15,2,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.9311818564118324,0.05568912441541983,0.8476740235485853,0.08786380851206746,0.8452237397450774
230,50,0.15,1,reg:squarederror,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.8494251403067931,0.08237494671855894,0.8492221046686892,0.08741619062878163,0.8451359828439924
1202,1000,0.07,1,reg:squarederror,13,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.9058156361451538,0.06514908454312202,0.8503710101573859,0.08708250446583383,0.8450563192613367
607,100,0.15,1,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.8623045107982845,0.07877325108226232,0.8483054259082797,0.08768151844483922,0.8450343838793477
161,50,0.1,1,reg:squarederror,4,"['rdvi_skewness', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8272963908112949,0.0882205213409124,0.8466190855222158,0.08816753524626643,0.8449830224344528
321,50,0.2,2,reg:squarederror,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.9171071761782029,0.0611191605010538,0.8486580268853952,0.08757955508882762,0.8449767356474723
237,50,0.15,1,reg:squarederror,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8188375443865494,0.0903551710751423,0.8461318773089903,0.08830745451058628,0.8449042061173068
462,100,0.07,1,reg:squarederror,3,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8181039428430652,0.09053792893394202,0.8461124826919574,0.08831301978058824,0.8448846567559889
984,500,0.15,1,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8933532583014252,0.06932545182675735,0.8471438717164383,0.08801657529723399,0.8446850600014213
229,50,0.15,1,reg:squarederror,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.8494883102477132,0.08235766572488894,0.8491568059677332,0.08743511762663744,0.8446479061461165
605,100,0.15,1,reg:squarederror,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.8658511030378533,0.07775216059322258,0.848663462541017,0.08757798230447121,0.8445622013632668
533,100,0.1,1,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4']",0.8526917422124964,0.08147651782640956,0.8473398481070651,0.0879601343051043,0.8444672108402625
228,50,0.15,1,reg:squarederror,12,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.8495728897423904,0.08233452217825296,0.8493671139554426,0.08737414464887183,0.8444417879812337
235,50,0.15,1,reg:squarederror,5,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8439726435776149,0.08385313193606331,0.8464656006775279,0.08821163785448582,0.8444130017561045
238,50,0.15,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8085793009109532,0.09287810847134133,0.8452009195846725,0.08857419764557443,0.8443797043039545
458,100,0.07,1,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_cv_4']",0.8455341970214145,0.08343246718493126,0.847172794092687,0.08800824796039662,0.8442970133363665
549,100,0.1,2,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4']",0.9145611775656798,0.062050679275515726,0.8467330810996593,0.08813476527195234,0.8442676614926833
473,100,0.07,2,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8978132905657175,0.06786035391855991,0.8471413136921,0.08801731176623384,0.8442649405626502
463,100,0.07,1,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8079772626114645,0.09302404953775084,0.8450710933642426,0.08861133237289853,0.8442491893502597
171,50,0.1,2,reg:squarederror,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.8904947164439364,0.07024840211902235,0.847824899386736,0.08782028405790358,0.8441233428853323
403,100,0.05,2,reg:squarederror,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.8347816452125111,0.08628753443771674,0.8449290243232271,0.08865195113996124,0.8441063666273292
231,50,0.15,1,reg:squarederror,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4']",0.8490024178923952,0.08249049499510143,0.8477588650150745,0.0878393362164798,0.844055702272198
227,50,0.15,1,reg:squarederror,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.8495728897423904,0.08233452217825296,0.8493671139554426,0.08737414464887183,0.8440167655440239
620,100,0.15,2,reg:squarederror,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.9426215175132451,0.050850290948703136,0.848047667924904,0.08775598062969578,0.8439297185461752
545,100,0.1,2,reg:squarederror,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_3']",0.9183787428343237,0.060648568271659944,0.8479063913855068,0.0877967663837535,0.8437846133742739
236,50,0.15,1,reg:squarederror,4,"['rdvi_skewness', 'mcariosavi_q3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8359119625572939,0.08599186606824001,0.8454321804068887,0.08850801056675157,0.8437834569978955
398,100,0.05,2,reg:squarederror,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8843722320357956,0.0721855025329045,0.8466325159654764,0.08816367506911828,0.8437465686852569
527,100,0.1,1,reg:squarederror,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.8573062577710239,0.08019021483487973,0.8490461757810012,0.08746717472585094,0.843684427926228
397,100,0.05,2,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4']",0.8848031656144152,0.07205086275320267,0.8469426634109857,0.0880744854447719,0.8436422356678264
915,500,0.1,2,reg:squarederror,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.9902987411874925,0.020908985362523967,0.8498269586331985,0.08724067696095525,0.8436385091263248
529,100,0.1,1,reg:squarederror,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4']",0.8563295701838027,0.08046418348792174,0.848154294650299,0.0877251855283667,0.8436154284577808
226,50,0.15,1,reg:squarederror,14,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.8495728897423904,0.08233452217825296,0.8493671139554426,0.08737414464887183,0.8435894142167473
457,100,0.07,1,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_4']",0.8457534617141103,0.08337322983089661,0.8468847574968561,0.08809114440220688,0.8435830811086481
759,500,0.05,1,reg:squarederror,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4']",0.8659302685024082,0.07772921521525936,0.846019800793826,0.08833960993688725,0.8435429075090082
757,500,0.05,1,reg:squarederror,8,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4']",0.8730280669531368,0.07564370265780444,0.8468360491776602,0.08810515486362096,0.8435333224752917
531,100,0.1,1,reg:squarederror,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_cor_cv_4']",0.8545073178339567,0.08097286171053418,0.8471598309679773,0.08801198040350278,0.8434420971266579
