,n_components,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
159,12,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
174,13,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
204,15,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
144,11,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
114,9,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
189,14,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
129,10,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4']",0.7746555817347966,0.10077256563463463,0.8045816895329649,0.09951892263462118,0.8009044632607358
76,7,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7872348498806269,0.09791949391074113,0.8085876142176767,0.0984936103092449,0.8006997411771963
31,4,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.7788982250133656,0.09981941668458515,0.8078190168474678,0.09869115784086688,0.7998994708384348
98,8,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.7771533597274491,0.10021251429272852,0.8031866616898643,0.09987350757488907,0.7989427083031229
