,n_estimators,learning_rate,max_depth,objective,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
1146,1000,0.05,2,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1']",0.9818398656386627,0.02860740351234747,0.8170716775321683,0.09628608189080025,0.8126220696883562
1052,500,0.2,1,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9106917553370759,0.06344022138413553,0.8190177545616494,0.09577254424472725,0.8125894234395221
338,50,0.2,3,reg:squarederror,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.946396636318782,0.049149028143531066,0.8160434516704892,0.09655631097451832,0.8125819037180522
651,100,0.15,4,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9943487135481656,0.015958518587171715,0.8168503019416339,0.09634432586036183,0.8123953092861601
1290,1000,0.1,2,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9975234941449818,0.010564248115860873,0.8197307196118631,0.09558371395981759,0.8123020404749892
259,50,0.15,3,reg:squarederror,11,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9463901511751098,0.0491520011740183,0.8176851496259889,0.0961244928315431,0.812235520946331
842,500,0.07,2,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_kurtosis_4']",0.9703878998838193,0.03653032345237958,0.8186352129934968,0.09587370786920572,0.8121932943293314
1195,1000,0.05,7,reg:squarederror,5,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.999941385062502,0.001625260820880569,0.8146606212485255,0.09691854602282816,0.8121828220673559
820,500,0.05,7,reg:squarederror,5,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9999413848455281,0.0016252638289765114,0.814660604018368,0.09691855052786583,0.8121828046068489
650,100,0.15,4,reg:squarederror,10,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9952711794299549,0.014598066269967885,0.8169026273952277,0.09633056219947157,0.8119406389777541
1217,1000,0.07,2,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.992293696185792,0.018635539771753407,0.8183454571994223,0.09595026318092491,0.8118932466627897
246,50,0.15,2,reg:squarederror,9,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1']",0.8770572209295532,0.07443384025783657,0.8162525074687285,0.09650143009350833,0.8117829738666165
936,500,0.1,3,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9988000253803414,0.0073536836576480165,0.8160818620139156,0.09654622991266748,0.8116081775764162
1354,1000,0.15,1,reg:squarederror,11,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9215947044718702,0.05944175333196342,0.8170744017533561,0.0962853649281194,0.8116065170231574
1311,1000,0.1,3,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9999390384934799,0.001657474130010465,0.8160099309254437,0.09656510786726179,0.8115344968128194
1312,1000,0.1,3,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.999925189064697,0.0018361216662944402,0.8155068717187276,0.09669703022338946,0.8115285832382689
577,100,0.1,4,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9831540226456019,0.027552881182441404,0.8155060402869769,0.0966972481092568,0.8115277338780708
575,100,0.1,4,reg:squarederror,10,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9873044471966802,0.023919093758917057,0.8162742312399619,0.09649572542530455,0.8112952131163836
1367,1000,0.15,2,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9994570903247546,0.004946325630323416,0.8173800236265831,0.0962048971987112,0.8108935217335382
1445,1000,0.2,2,reg:squarederror,10,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9997633623121701,0.0032655840767168522,0.8155980718511765,0.09667312724077358,0.8106007296249211
1220,1000,0.07,2,reg:squarederror,10,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_kurtosis_4']",0.990310249884635,0.020896579416343663,0.8155095377834083,0.09669633154840147,0.8105097962599235
990,500,0.15,2,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.994744544840545,0.01538948478463923,0.8177263409222459,0.09611363327697073,0.8102150637624483
1045,500,0.15,7,reg:squarederror,5,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9999569058302978,0.0013935680213608987,0.8125513165266283,0.09746848956361881,0.8100453180844709
1420,1000,0.15,7,reg:squarederror,5,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9999569058302978,0.0013935680213608987,0.8125513165266283,0.09746848956361881,0.8100453180844709
240,50,0.15,2,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.8946018382519046,0.06891843886963234,0.8175311109477668,0.09616509227670066,0.8100117885967132
593,100,0.1,7,reg:squarederror,7,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9994092446433328,0.005159679755874927,0.8134597851317125,0.0972320125514962,0.8099496197981695
670,100,0.15,7,reg:squarederror,5,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9997992650344882,0.0030076716829247454,0.81239187620201,0.09750993318471615,0.8098837462047107
126,50,0.07,4,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9373083922804539,0.05315249029056608,0.8143734192755481,0.09699360946269696,0.8098581781227912
465,100,0.07,2,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.8900502054847649,0.07039083615922577,0.8173820175839965,0.09620437198510805,0.8098565512756447
921,500,0.1,2,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1']",0.982915428537526,0.027747314583211995,0.8141587198435405,0.09704968563120049,0.8096382562721671
1053,500,0.2,1,reg:squarederror,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9099150820655877,0.06371547963718133,0.8156158911407301,0.09666845622653383,0.8095869829491463
218,50,0.1,7,reg:squarederror,7,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9944100158938581,0.015871727541226677,0.8130266540858211,0.09734482947204832,0.8095083384368984
787,500,0.05,3,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9890171870017466,0.022247217854344387,0.8135211175892654,0.09721602680668076,0.8095000096127536
652,100,0.15,4,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9929366646982739,0.01784119026096601,0.8135107313085406,0.09721873408075182,0.8094893993691021
698,100,0.2,2,reg:squarederror,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_skewness_1']",0.9363400798409958,0.05356140465404991,0.8129724174639483,0.09735894718455104,0.8094530812334313
471,100,0.07,2,reg:squarederror,9,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.874408266433248,0.07523145142877916,0.8139718063579471,0.09709847817114627,0.8094467962423296
1012,500,0.15,3,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9997157471383314,0.0035790794231084816,0.8133283621481893,0.09726625790517354,0.8093030977201179
520,100,0.07,7,reg:squarederror,5,"['ref_skewness_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9969808159728721,0.01166443495601339,0.8117285312571332,0.09768216891870427,0.8092115330119076
1441,1000,0.2,2,reg:squarederror,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9998894978020799,0.002231538434765073,0.8161835855810388,0.09651952676809465,0.8091330929731881
547,100,0.1,2,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9033315551119337,0.0660026357750073,0.8130543161298618,0.09733762829438804,0.8090231423536863
1352,1000,0.15,1,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9242460038563549,0.05842808963689892,0.8154363031261651,0.09671552175473569,0.8088807619803732
1216,1000,0.07,2,reg:squarederror,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9921099193770947,0.018856436962641745,0.8159078353034457,0.0965918960181489,0.808846765972619
472,100,0.07,2,reg:squarederror,8,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.8729945602122595,0.07565368284276516,0.8128742299020042,0.09738450005543098,0.8088391728648506
502,100,0.07,4,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9716776551213858,0.0357259278267912,0.8128105791630748,0.09740106129219407,0.8087741496032489
1071,500,0.2,2,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1']",0.9965297863014304,0.012505383739922955,0.8132078962502013,0.0972976375444533,0.8086643045373684
1176,1000,0.05,4,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9999327484747572,0.0017408845953297899,0.8130192128687299,0.09734676653104005,0.8084710315601314
1387,1000,0.15,3,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9999452341706817,0.001570991182189979,0.8125071737109086,0.09747996545189784,0.8084642017154565
426,100,0.05,4,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9568415962603385,0.044101321144996534,0.8129904886917305,0.09735424349809725,0.8084416086869348
336,50,0.2,3,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9579557876101298,0.04352833183874734,0.8129324250822589,0.09736935583123761,0.808382132719395
467,100,0.07,2,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.8884746376749557,0.07089338844538719,0.8149131701386058,0.096852491482139,0.8083390477664797
106,50,0.07,3,reg:squarederror,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.8968108121387959,0.0681924054650601,0.8152766876041988,0.09675733377558791,0.8081914098684695
470,100,0.07,2,reg:squarederror,10,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_kurtosis_4']",0.875161288892335,0.07500557611279153,0.8132328853171781,0.09729112908275876,0.8081714458948794
1427,1000,0.2,1,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9335649671959836,0.05471639675415248,0.8147483658448752,0.09689560139684118,0.8081683897683271
1177,1000,0.05,4,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9999097790591797,0.00201638096471965,0.8121799178178816,0.09756500066552755,0.8081298890915826
105,50,0.07,3,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.8957164080074788,0.06855306929205625,0.8156992582432865,0.09664660000393946,0.8081044474566087
1065,500,0.2,2,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9978433273260298,0.009858504316747098,0.8156434934975096,0.09666122030717354,0.8080463847130663
1235,1000,0.07,3,reg:squarederror,10,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9997580180835953,0.0033022531949764415,0.8130044159171885,0.09735061828210131,0.8079367849122343
428,100,0.05,4,reg:squarederror,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.955742194406938,0.0446594994880901,0.8114817218921396,0.09774617484110808,0.8079343349384971
996,500,0.15,2,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_skewness_1']",0.9922179641711296,0.01872688424835535,0.8123628555574989,0.09751747468032058,0.8077987088007894
1365,1000,0.15,2,reg:squarederror,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9995568829950529,0.004468668324687098,0.8152849450557093,0.09675517114134703,0.8076730609233895
1147,1000,0.05,2,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9797265420823634,0.030226149640041763,0.8115852119834486,0.09771934150339716,0.8075223594116632
922,500,0.1,2,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9804725930147515,0.02966478479145276,0.8113999726997619,0.09776736590239209,0.8073331257498916
427,100,0.05,4,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9566351660738504,0.04420666544656097,0.8111480814149553,0.09783263240969946,0.8070758028470837
1203,1000,0.07,1,reg:squarederror,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.8994182563159699,0.0673253303773425,0.8131679843260979,0.09730803179675553,0.8070590355847169
351,50,0.2,4,reg:squarederror,9,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9838905591520013,0.026943818626773447,0.8116406476942818,0.09770496487262915,0.8070589337192778
395,100,0.05,2,reg:squarederror,10,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.8580621404026617,0.07997753950940818,0.8119781251461693,0.09761739819571089,0.8068826813831929
1353,1000,0.15,1,reg:squarederror,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.922989041702374,0.058910834793165494,0.8129689515219836,0.09735984929453076,0.8068534948959993
1277,1000,0.1,1,reg:squarederror,13,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9120496164320095,0.06295609499725695,0.8134517194994138,0.09723411458934475,0.8068256876783546
548,100,0.1,2,reg:squarederror,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.8961941766755621,0.06839585324518214,0.8103183431573773,0.0980473151910917,0.8067490646684032
278,50,0.15,4,reg:squarederror,7,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9721533092361494,0.03542466150671814,0.8102572946972231,0.09806309203577189,0.806686867446902
978,500,0.15,1,reg:squarederror,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9013031602777577,0.06669150782807484,0.8127482899002478,0.09741726556176575,0.8066256181803649
487,100,0.07,3,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_skewness_1', 'tex_var_cv_1']",0.9370231432081717,0.053273275924020286,0.8106923569201404,0.09795060278171998,0.8066102514089845
862,500,0.07,3,reg:squarederror,8,"['gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_skewness_1']",0.9952151628864077,0.014684274423769343,0.8106369769521169,0.09796492894546978,0.8065536772637528
