,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,random_state,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
33,25,8,3,2,log2,42,12,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_kurtosis_4']",0.9253147846200857,0.05801445703709088,0.8309220560194379,0.09256920155153525,0.8253936218838337
706,1200,18,3,2,log2,42,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9408429649126896,0.05163237624404042,0.8318382552031699,0.09231805396898073,0.8253882156767162
525,700,18,3,2,log2,42,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9392781149884819,0.05231082093494647,0.8322775766107108,0.0921973849635739,0.8253659382842291
585,1000,12,3,2,log2,42,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9399419788036492,0.05202408164278216,0.8322705380447208,0.09219931950087944,0.8253586096674429
690,1200,15,3,2,log2,42,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9401439045966076,0.05193655088061914,0.832204192466054,0.092217552470672,0.8252895300676771
316,200,12,3,2,log2,42,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9397897456544606,0.05208997440171462,0.8315408323244643,0.09239965805587061,0.8250793847971835
675,1200,12,3,2,log2,42,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9399272052788229,0.05203047988723809,0.8318683280733761,0.09230979884237249,0.8249398251093668
345,200,18,3,2,log2,42,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9396975511384801,0.05212983948002819,0.8315807629464002,0.09238870645694969,0.8246404097711144
330,200,15,3,2,log2,42,15,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_mean_4', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.940261557434642,0.05188548266270662,0.8315447226432563,0.09239859113203851,0.8246028842906432
436,500,18,3,2,log2,42,14,"['clsi_cv', 'gvi_kurtosis', 'ref_skewness_3', 'ref_skewness_4', 'ref_kurtosis_3', 'tex_cont_q1_4', 'tex_homo_cv_3', 'tex_homo_skewness_4', 'tex_mean_mean_4', 'tex_mean_cv_4', 'tex_mean_q3_1', 'tex_mean_skewness_1', 'tex_var_cv_1', 'tex_var_kurtosis_4']",0.9406462370707087,0.05171815720982964,0.8309641785302111,0.09255766991711967,0.8244806127752055
